brandName,providerName,locationName,line1,postCode,"Publication Date",serviceName,"Key Question","Latest Rating"
-,"Button Space Limited","Grimsargh House Care Home","Preston Road","PR2 5JE",2016-12-14,Overall,Well-led,Inadequate
-,"Butts Croft Limited","Butts Croft House","Tamworth Road","CV7 8BB",2018-01-20,Overall,Well-led,Inadequate
-,"C&V Orchard Manor Limited","Orchard Manor Limited","42 Slaney Road","WS3 4BN",2018-01-06,Overall,Caring,Inadequate
-,"C&V Orchard Manor Limited","Orchard Manor Limited","42 Slaney Road","WS3 4BN",2018-01-06,Overall,Effective,Inadequate
-,"C&V Orchard Manor Limited","Orchard Manor Limited","42 Slaney Road","WS3 4BN",2018-01-06,Overall,Overall,Inadequate
-,"C&V Orchard Manor Limited","Orchard Manor Limited","42 Slaney Road","WS3 4BN",2018-01-06,Overall,Responsive,Inadequate
-,"C&V Orchard Manor Limited","Orchard Manor Limited","42 Slaney Road","WS3 4BN",2018-01-06,Overall,Safe,Inadequate
-,"C&V Orchard Manor Limited","Orchard Manor Limited","42 Slaney Road","WS3 4BN",2018-01-06,Overall,Well-led,Inadequate
-,"C&V Orchard Residential Limited","C & V Orchard Residential Limited","1-2 Station Street","WS10 8BG",2017-11-14,Overall,Caring,Inadequate
-,"C&V Orchard Residential Limited","C & V Orchard Residential Limited","1-2 Station Street","WS10 8BG",2017-11-14,Overall,Effective,Inadequate
-,"C&V Orchard Residential Limited","C & V Orchard Residential Limited","1-2 Station Street","WS10 8BG",2017-11-14,Overall,Responsive,Inadequate
-,"C&V Orchard Residential Limited","C & V Orchard Residential Limited","1-2 Station Street","WS10 8BG",2018-01-16,Overall,Overall,Inadequate
-,"C&V Orchard Residential Limited","C & V Orchard Residential Limited","1-2 Station Street","WS10 8BG",2018-01-16,Overall,Safe,Inadequate
-,"C&V Orchard Residential Limited","C & V Orchard Residential Limited","1-2 Station Street","WS10 8BG",2018-01-16,Overall,Well-led,Inadequate
-,"C.N.V. Limited","Rosecroft Residential Care Home","66 Plaistow Lane","BR1 3JE",2017-03-16,Overall,Effective,Inadequate
-,"C.N.V. Limited","Rosecroft Residential Care Home","66 Plaistow Lane","BR1 3JE",2017-03-16,Overall,Overall,Inadequate
-,"C.N.V. Limited","Rosecroft Residential Care Home","66 Plaistow Lane","BR1 3JE",2017-03-16,Overall,Safe,Inadequate
-,"C.N.V. Limited","Rosecroft Residential Care Home","66 Plaistow Lane","BR1 3JE",2017-03-16,Overall,Well-led,Inadequate
-,"CCH Blackpool Limited","Chaseley Care Home","404 Promenade","FY1 2LB",2017-04-22,Overall,Safe,Inadequate
-,"Cambridge Care Company Limited","Cambridge Care Company - Haverhill","Smithfield House","CB9 8PB",2017-12-20,Overall,Safe,Inadequate
-,"Care & Connect Solutions Ltd","Care & Connect","71 Corporation Street","WA10 1SX",2017-11-15,Overall,Caring,Inadequate
-,"Care & Connect Solutions Ltd","Care & Connect","71 Corporation Street","WA10 1SX",2017-11-15,Overall,Effective,Inadequate
-,"Care & Connect Solutions Ltd","Care & Connect","71 Corporation Street","WA10 1SX",2017-11-15,Overall,Overall,Inadequate
-,"Care & Connect Solutions Ltd","Care & Connect","71 Corporation Street","WA10 1SX",2017-11-15,Overall,Responsive,Inadequate
-,"Care & Connect Solutions Ltd","Care & Connect","71 Corporation Street","WA10 1SX",2017-11-15,Overall,Safe,Inadequate
-,"Care & Connect Solutions Ltd","Care & Connect","71 Corporation Street","WA10 1SX",2017-11-15,Overall,Well-led,Inadequate
-,"Care Community Limited","King Edwards House","18 King Edwards Avenue","GL1 5DB",2016-08-31,Overall,Overall,Inadequate
-,"Care Community Limited","King Edwards House","18 King Edwards Avenue","GL1 5DB",2016-08-31,Overall,Safe,Inadequate
-,"Care Community Limited","King Edwards House","18 King Edwards Avenue","GL1 5DB",2016-08-31,Overall,Well-led,Inadequate
-,"Care Community Limited","Linden House","205 Linden Road","GL1 5DU",2016-08-03,Overall,Well-led,Inadequate
-,"Care Concern Yorkshire Ltd","Moorfield House Nursing Home","Fieldhouse Walk","LS17 6HW",2017-07-20,Overall,Safe,Inadequate
-,"Care Homes UK Ltd","Haven Lodge","Wakefield Road","WF6 1BP",2017-09-16,Overall,Overall,Inadequate
-,"Care Homes UK Ltd","Haven Lodge","Wakefield Road","WF6 1BP",2017-09-16,Overall,Safe,Inadequate
-,"Care Homes UK Ltd","Haven Lodge","Wakefield Road","WF6 1BP",2017-09-16,Overall,Well-led,Inadequate
-,"Care Support Force Limited","Care Support Force Limited","Unit A (The Yard), 2 George Street","YO42 2DF",2017-03-16,Overall,Well-led,Inadequate
-,"Carepath Recruitment Limited","Carepath Recruitment Ltd","27 Church Street","PR1 3BQ",2017-06-30,Overall,Effective,Inadequate
-,"Carepath Recruitment Limited","Carepath Recruitment Ltd","27 Church Street","PR1 3BQ",2017-06-30,Overall,Overall,Inadequate
-,"Carepath Recruitment Limited","Carepath Recruitment Ltd","27 Church Street","PR1 3BQ",2017-06-30,Overall,Responsive,Inadequate
-,"Carepath Recruitment Limited","Carepath Recruitment Ltd","27 Church Street","PR1 3BQ",2017-06-30,Overall,Safe,Inadequate
-,"Carepath Recruitment Limited","Carepath Recruitment Ltd","27 Church Street","PR1 3BQ",2017-06-30,Overall,Well-led,Inadequate
-,"Caring Direct Ltd","Caring Direct Ltd","8 Freeport Office Village","CM77 8YG",2017-09-12,Overall,Well-led,Inadequate
-,"Caring Hands Homecare (Fylde & Wyre) Limited","Caring Hands Homecare (Fylde and Wyre) Limited","3 Riversway Business Village","PR2 2YP",2017-10-14,Overall,Effective,Inadequate
-,"Caring Hands Homecare (Fylde & Wyre) Limited","Caring Hands Homecare (Fylde and Wyre) Limited","3 Riversway Business Village","PR2 2YP",2017-10-14,Overall,Overall,Inadequate
-,"Caring Hands Homecare (Fylde & Wyre) Limited","Caring Hands Homecare (Fylde and Wyre) Limited","3 Riversway Business Village","PR2 2YP",2017-10-14,Overall,Safe,Inadequate
-,"Caring Hands Homecare (Fylde & Wyre) Limited","Caring Hands Homecare (Fylde and Wyre) Limited","3 Riversway Business Village","PR2 2YP",2017-10-14,Overall,Well-led,Inadequate
-,"Catherine Bernadette Conchie","Derby House","32 Derbyshire Lane","M32 8BJ",2017-07-12,Overall,Overall,Inadequate
-,"Catherine Bernadette Conchie","Derby House","32 Derbyshire Lane","M32 8BJ",2017-07-12,Overall,Safe,Inadequate
-,"Catherine Bernadette Conchie","Derby House","32 Derbyshire Lane","M32 8BJ",2017-07-12,Overall,Well-led,Inadequate
-,"Catherine Bernadette Conchie","Dover House Care Home","30 Derbyshire Lane","M32 8BJ",2018-01-20,Overall,Overall,Inadequate
-,"Catherine Bernadette Conchie","Dover House Care Home","30 Derbyshire Lane","M32 8BJ",2018-01-20,Overall,Safe,Inadequate
-,"Catherine Bernadette Conchie","Dover House Care Home","30 Derbyshire Lane","M32 8BJ",2018-01-20,Overall,Well-led,Inadequate
-,"Cedars Care (Winscombe Hall) Limited","Winscombe Hall","Winscombe Hall Care Centre","BS25 1DH",2017-11-04,Overall,Overall,Inadequate
-,"Cedars Care (Winscombe Hall) Limited","Winscombe Hall","Winscombe Hall Care Centre","BS25 1DH",2017-11-04,Overall,Safe,Inadequate
-,"Cedars Care (Winscombe Hall) Limited","Winscombe Hall","Winscombe Hall Care Centre","BS25 1DH",2017-11-04,Overall,Well-led,Inadequate
-,"Central Bedfordshire Council","The Birches Residential Home","44 Hitchen Road","SG17 5JB",2017-08-05,Overall,Effective,Inadequate
-,"Central Bedfordshire Council","The Birches Residential Home","44 Hitchen Road","SG17 5JB",2017-08-05,Overall,Overall,Inadequate
-,"Central Bedfordshire Council","The Birches Residential Home","44 Hitchen Road","SG17 5JB",2017-08-05,Overall,Safe,Inadequate
-,"Central Bedfordshire Council","The Birches Residential Home","44 Hitchen Road","SG17 5JB",2017-08-05,Overall,Well-led,Inadequate
-,"Central Healthcare Centre","Central Healthcare Centre","Sussex Road","NR31 6QB",2017-08-10,"Families, children and young people",Overall,Inadequate
-,"Central Healthcare Centre","Central Healthcare Centre","Sussex Road","NR31 6QB",2017-08-10,"Older people",Overall,Inadequate
-,"Central Healthcare Centre","Central Healthcare Centre","Sussex Road","NR31 6QB",2017-08-10,Overall,Overall,Inadequate
-,"Central Healthcare Centre","Central Healthcare Centre","Sussex Road","NR31 6QB",2017-08-10,Overall,Responsive,Inadequate
-,"Central Healthcare Centre","Central Healthcare Centre","Sussex Road","NR31 6QB",2017-08-10,Overall,Safe,Inadequate
-,"Central Healthcare Centre","Central Healthcare Centre","Sussex Road","NR31 6QB",2017-08-10,Overall,Well-led,Inadequate
-,"Central Healthcare Centre","Central Healthcare Centre","Sussex Road","NR31 6QB",2017-08-10,"People experiencing poor mental health (including people with dementia)",Overall,Inadequate
-,"Central Healthcare Centre","Central Healthcare Centre","Sussex Road","NR31 6QB",2017-08-10,"People whose circumstances may make them vulnerable",Overall,Inadequate
-,"Central Healthcare Centre","Central Healthcare Centre","Sussex Road","NR31 6QB",2017-08-10,"People with long term conditions",Overall,Inadequate
-,"Central Healthcare Centre","Central Healthcare Centre","Sussex Road","NR31 6QB",2017-08-10,"Working age people (including those recently retired and students)",Overall,Inadequate
-,"Charterhouse Surgery","Charterhouse Surgery","The Charterhouse Surgery","BR6 9JN",2018-01-18,"Families, children and young people",Overall,Inadequate
-,"Charterhouse Surgery","Charterhouse Surgery","The Charterhouse Surgery","BR6 9JN",2018-01-18,"Older people",Overall,Inadequate
-,"Charterhouse Surgery","Charterhouse Surgery","The Charterhouse Surgery","BR6 9JN",2018-01-18,Overall,Overall,Inadequate
-,"Charterhouse Surgery","Charterhouse Surgery","The Charterhouse Surgery","BR6 9JN",2018-01-18,Overall,Safe,Inadequate
-,"Charterhouse Surgery","Charterhouse Surgery","The Charterhouse Surgery","BR6 9JN",2018-01-18,Overall,Well-led,Inadequate
-,"Charterhouse Surgery","Charterhouse Surgery","The Charterhouse Surgery","BR6 9JN",2018-01-18,"People experiencing poor mental health (including people with dementia)",Overall,Inadequate
-,"Charterhouse Surgery","Charterhouse Surgery","The Charterhouse Surgery","BR6 9JN",2018-01-18,"People whose circumstances may make them vulnerable",Overall,Inadequate
-,"Charterhouse Surgery","Charterhouse Surgery","The Charterhouse Surgery","BR6 9JN",2018-01-18,"People with long term conditions",Overall,Inadequate
-,"Charterhouse Surgery","Charterhouse Surgery","The Charterhouse Surgery","BR6 9JN",2018-01-18,"Working age people (including those recently retired and students)",Overall,Inadequate
-,"Chesterfield Royal Hospital NHS Foundation Trust","The Grange Family Health Centre","Stubbing Road","S40 2HP",2017-08-04,"Families, children and young people",Overall,Inadequate
-,"Chesterfield Royal Hospital NHS Foundation Trust","The Grange Family Health Centre","Stubbing Road","S40 2HP",2017-08-04,"Older people",Overall,Inadequate
-,"Chesterfield Royal Hospital NHS Foundation Trust","The Grange Family Health Centre","Stubbing Road","S40 2HP",2017-08-04,Overall,Effective,Inadequate
-,"Chesterfield Royal Hospital NHS Foundation Trust","The Grange Family Health Centre","Stubbing Road","S40 2HP",2017-08-04,Overall,Overall,Inadequate
-,"Chesterfield Royal Hospital NHS Foundation Trust","The Grange Family Health Centre","Stubbing Road","S40 2HP",2017-08-04,Overall,Responsive,Inadequate
-,"Chesterfield Royal Hospital NHS Foundation Trust","The Grange Family Health Centre","Stubbing Road","S40 2HP",2017-08-04,Overall,Safe,Inadequate
-,"Chesterfield Royal Hospital NHS Foundation Trust","The Grange Family Health Centre","Stubbing Road","S40 2HP",2017-08-04,"People experiencing poor mental health (including people with dementia)",Overall,Inadequate
-,"Chesterfield Royal Hospital NHS Foundation Trust","The Grange Family Health Centre","Stubbing Road","S40 2HP",2017-08-04,"People whose circumstances may make them vulnerable",Overall,Inadequate
-,"Chesterfield Royal Hospital NHS Foundation Trust","The Grange Family Health Centre","Stubbing Road","S40 2HP",2017-08-04,"People with long term conditions",Overall,Inadequate
-,"Chesterfield Royal Hospital NHS Foundation Trust","The Grange Family Health Centre","Stubbing Road","S40 2HP",2017-08-04,"Working age people (including those recently retired and students)",Overall,Inadequate
-,"Chestnut Care Limited","Savile House","25 Savile Road","HX1 2BA",2017-11-22,Overall,Effective,Inadequate
-,"Chestnut Care Limited","Savile House","25 Savile Road","HX1 2BA",2017-11-22,Overall,Overall,Inadequate
-,"Chestnut Care Limited","Savile House","25 Savile Road","HX1 2BA",2017-11-22,Overall,Safe,Inadequate
-,"Chestnut Care Limited","Savile House","25 Savile Road","HX1 2BA",2017-11-22,Overall,Well-led,Inadequate
-,"Chiltern House Medical Centre","Chiltern House Medical Centre","45-47 Temple End","HP13 5DN",2017-08-03,"Families, children and young people",Overall,Inadequate
-,"Chiltern House Medical Centre","Chiltern House Medical Centre","45-47 Temple End","HP13 5DN",2017-08-03,"Older people",Overall,Inadequate
-,"Chiltern House Medical Centre","Chiltern House Medical Centre","45-47 Temple End","HP13 5DN",2017-08-03,Overall,Caring,Inadequate
-,"Chiltern House Medical Centre","Chiltern House Medical Centre","45-47 Temple End","HP13 5DN",2017-08-03,Overall,Effective,Inadequate
-,"Chiltern House Medical Centre","Chiltern House Medical Centre","45-47 Temple End","HP13 5DN",2017-08-03,Overall,Overall,Inadequate
-,"Chiltern House Medical Centre","Chiltern House Medical Centre","45-47 Temple End","HP13 5DN",2017-08-03,Overall,Safe,Inadequate
-,"Chiltern House Medical Centre","Chiltern House Medical Centre","45-47 Temple End","HP13 5DN",2017-08-03,Overall,Well-led,Inadequate
-,"Chiltern House Medical Centre","Chiltern House Medical Centre","45-47 Temple End","HP13 5DN",2017-08-03,"People experiencing poor mental health (including people with dementia)",Overall,Inadequate
-,"Chiltern House Medical Centre","Chiltern House Medical Centre","45-47 Temple End","HP13 5DN",2017-08-03,"People whose circumstances may make them vulnerable",Overall,Inadequate
-,"Chiltern House Medical Centre","Chiltern House Medical Centre","45-47 Temple End","HP13 5DN",2017-08-03,"People with long term conditions",Overall,Inadequate
-,"Chiltern House Medical Centre","Chiltern House Medical Centre","45-47 Temple End","HP13 5DN",2017-08-03,"Working age people (including those recently retired and students)",Overall,Inadequate
-,"Chippenham Limited","Goldenley Care Home","Forest Lane","SN15 3QU",2017-09-19,Overall,Overall,Inadequate
-,"Chippenham Limited","Goldenley Care Home","Forest Lane","SN15 3QU",2017-09-19,Overall,Safe,Inadequate
-,"Chippenham Limited","Goldenley Care Home","Forest Lane","SN15 3QU",2017-09-19,Overall,Well-led,Inadequate
-,"Cleveden Care Limited","Teesdale Lodge Nursing Home","Radcliffe Crescent","TS17 6BS",2017-08-24,Overall,Safe,Inadequate
-,"Cleveland Alzheimer's Residential Centre Limited","Allison House","Fudan Way, Teesdale","TS17 6EN",2017-11-09,Overall,Effective,Inadequate
-,"Cleveland Alzheimer's Residential Centre Limited","Allison House","Fudan Way, Teesdale","TS17 6EN",2017-11-09,Overall,Overall,Inadequate
-,"Cleveland Alzheimer's Residential Centre Limited","Allison House","Fudan Way, Teesdale","TS17 6EN",2017-11-09,Overall,Safe,Inadequate
-,"Cleveland Alzheimer's Residential Centre Limited","Allison House","Fudan Way, Teesdale","TS17 6EN",2017-11-09,Overall,Well-led,Inadequate
-,"Colin C McCabe","Glenarie Manor","15 Aigburth Drive","L17 4JG",2016-11-10,Overall,Caring,Inadequate
-,"Colin C McCabe","Glenarie Manor","15 Aigburth Drive","L17 4JG",2016-11-10,Overall,Effective,Inadequate
-,"Colin C McCabe","Glenarie Manor","15 Aigburth Drive","L17 4JG",2016-11-10,Overall,Overall,Inadequate
-,"Colin C McCabe","Glenarie Manor","15 Aigburth Drive","L17 4JG",2016-11-10,Overall,Responsive,Inadequate
-,"Colin C McCabe","Glenarie Manor","15 Aigburth Drive","L17 4JG",2016-11-10,Overall,Safe,Inadequate
-,"Colin C McCabe","Glenarie Manor","15 Aigburth Drive","L17 4JG",2016-11-10,Overall,Well-led,Inadequate
-,"Community Care Support Ltd","Community Care Support","84 Weston Road","ST3 6AL",2018-01-19,Overall,Overall,Inadequate
-,"Community Care Support Ltd","Community Care Support","84 Weston Road","ST3 6AL",2018-01-19,Overall,Safe,Inadequate
-,"Community Care Support Ltd","Community Care Support","84 Weston Road","ST3 6AL",2018-01-19,Overall,Well-led,Inadequate
-,"Compleat Care (UK) Limited","Homecare Helpline","7 Market Place","NG34 0SE",2017-11-29,Overall,Overall,Inadequate
-,"Compleat Care (UK) Limited","Homecare Helpline","7 Market Place","NG34 0SE",2017-11-29,Overall,Safe,Inadequate
-,"Compleat Care (UK) Limited","Homecare Helpline","7 Market Place","NG34 0SE",2017-11-29,Overall,Well-led,Inadequate
-,"Complete Professional Care Medway Ltd","Complete Professional Care Medway Ltd","226 Hempstead Road","ME7 3QG",2017-05-20,Overall,Well-led,Inadequate
-,"Complete Professional Care Medway Ltd","Hempstead Care and Respite Centre","226 Hempstead Road","ME7 3QG",2017-11-18,Overall,Effective,Inadequate
-,"Complete Professional Care Medway Ltd","Hempstead Care and Respite Centre","226 Hempstead Road","ME7 3QG",2017-11-18,Overall,Overall,Inadequate
-,"Complete Professional Care Medway Ltd","Hempstead Care and Respite Centre","226 Hempstead Road","ME7 3QG",2017-11-18,Overall,Responsive,Inadequate
-,"Complete Professional Care Medway Ltd","Hempstead Care and Respite Centre","226 Hempstead Road","ME7 3QG",2017-11-18,Overall,Safe,Inadequate
-,"Complete Professional Care Medway Ltd","Hempstead Care and Respite Centre","226 Hempstead Road","ME7 3QG",2017-11-18,Overall,Well-led,Inadequate
-,"Consistent Services Ltd","Consistent Care Services","Unit 1 Trent Walk","ST1 3HE",2017-10-04,Overall,Well-led,Inadequate
-,"Contemplation Homes Limited","Northcott House Residential Care and Nursing Home","Bury Hall Lane","PO12 2PP",2017-11-09,Overall,Caring,Inadequate
-,"Contemplation Homes Limited","Northcott House Residential Care and Nursing Home","Bury Hall Lane","PO12 2PP",2017-11-09,Overall,Effective,Inadequate
-,"Contemplation Homes Limited","Northcott House Residential Care and Nursing Home","Bury Hall Lane","PO12 2PP",2017-11-09,Overall,Overall,Inadequate
-,"Contemplation Homes Limited","Northcott House Residential Care and Nursing Home","Bury Hall Lane","PO12 2PP",2017-11-09,Overall,Responsive,Inadequate
